Q,A,Label
밀크티 2잔이랑  1잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  2잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  3잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  4잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  5잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  1잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  2잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  3잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  4잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  5잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 4잔이랑  1잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  2잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  3잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  4잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  5잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 5잔이랑  1잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  2잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  3잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  4잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  5잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 1잔이랑  1잔 합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 1잔이랑  2잔 합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 1잔이랑  3잔 합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 1잔이랑  4잔 합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 1잔이랑  5잔 합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  1잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  2잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  3잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  4잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 2잔이랑  5잔 합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  1잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  2잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  3잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  4잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 3잔이랑  5잔 합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 4잔이랑  1잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  2잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  3잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  4잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 4잔이랑  5잔 합해서 얼마죠?,가격은 18000원 입니다.,제품_가격_질문
밀크티 5잔이랑  1잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  2잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  3잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  4잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 5잔이랑  5잔 합해서 얼마죠?,가격은 22500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
밀크티 1잔이랑  합해서 얼마죠?,가격은 4500원 입니다.,제품_가격_질문
밀크티 2잔이랑  합해서 얼마죠?,가격은 9000원 입니다.,제품_가격_질문
밀크티 3잔이랑  합해서 얼마죠?,가격은 13500원 입니다.,제품_가격_질문
베이글 얼마에요?,베이글 가격은 3000원 입니다.,제품_가격_질문
베이글 4000원 맞죠?,베이글 가격은 3000원 입니다.,제품_가격_질문
베이글 5000원 인가요?,베이글 가격은 3000원 입니다.,제품_가격_질문
베이글 포장되나요?,베이글 포장 가능합니다.,포장_일반_질문
빙수 얼마에요?,빙수 가격은 9800원 입니다.,제품_가격_질문
빙수 4000원 맞죠?,빙수 가격은 9800원 입니다.,제품_가격_질문
빙수 5000원 인가요?,빙수 가격은 9800원 입니다.,제품_가격_질문
빙수 포장되나요?,빙수 포장 가능합니다.,포장_일반_질문
샌드위치 얼마에요?,샌드위치 가격은 4900원 입니다.,제품_가격_질문
샌드위치 4000원 맞죠?,샌드위치 가격은 4900원 입니다.,제품_가격_질문
샌드위치 5000원 인가요?,샌드위치 가격은 4900원 입니다.,제품_가격_질문
샌드위치 포장되나요?,샌드위치 포장 가능합니다.,포장_일반_질문
케이크 얼마에요?,케이크 가격은 4500원 입니다.,제품_가격_질문
케이크 4000원 맞죠?,케이크 가격은 4500원 입니다.,제품_가격_질문
케이크 5000원 인가요?,케이크 가격은 4500원 입니다.,제품_가격_질문
케이크 포장되나요?,케이크 포장 가능합니다.,포장_일반_질문
쿠키 얼마에요?,쿠키 가격은 2000원 입니다.,제품_가격_질문
쿠키 4000원 맞죠?,쿠키 가격은 2000원 입니다.,제품_가격_질문
쿠키 5000원 인가요?,쿠키 가격은 2000원 입니다.,제품_가격_질문
쿠키 포장되나요?,쿠키 포장 가능합니다.,포장_일반_질문
아이스크림 얼마에요?,아이스크림 가격은 8900원 입니다.,제품_가격_질문
아이스크림 4000원 맞죠?,아이스크림 가격은 8900원 입니다.,제품_가격_질문
아이스크림 5000원 인가요?,아이스크림 가격은 8900원 입니다.,제품_가격_질문
아이스크림 포장되나요?,아이스크림 포장 가능합니다.,포장_일반_질문
초콜릿 얼마에요?,초콜릿 가격은 2000원 입니다.,제품_가격_질문
초콜릿 4000원 맞죠?,초콜릿 가격은 2000원 입니다.,제품_가격_질문
초콜릿 5000원 인가요?,초콜릿 가격은 2000원 입니다.,제품_가격_질문
초콜릿 포장되나요?,초콜릿 포장 가능합니다.,포장_일반_질문
와플 얼마에요?,와플 가격은 7000원 입니다.,제품_가격_질문
와플 4000원 맞죠?,와플 가격은 7000원 입니다.,제품_가격_질문
와플 5000원 인가요?,와플 가격은 7000원 입니다.,제품_가격_질문
와플 포장되나요?,와플 포장 가능합니다.,포장_일반_질문
도넛 얼마에요?,도넛 가격은 2200원 입니다.,제품_가격_질문
도넛 4000원 맞죠?,도넛 가격은 2200원 입니다.,제품_가격_질문
도넛 5000원 인가요?,도넛 가격은 2200원 입니다.,제품_가격_질문
도넛 포장되나요?,도넛 포장 가능합니다.,포장_일반_질문
마카롱 얼마에요?,마카롱 가격은 2000원 입니다.,제품_가격_질문
마카롱 4000원 맞죠?,마카롱 가격은 2000원 입니다.,제품_가격_질문
마카롱 5000원 인가요?,마카롱 가격은 2000원 입니다.,제품_가격_질문
마카롱 포장되나요?,마카롱 포장 가능합니다.,포장_일반_질문
인가요?,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
해줘요,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
있어요?,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
가능한가요?,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
되나요?,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
맞죠?,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
맞나요?,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅁㄹㄴㅇ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
롷ㅇㄷ고,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅜ터사,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅅ요ㅑ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅓ호ㅓㅏㅗㅓㅣ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
럻,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㄹ허오죱서ㅏ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅓㅎ러,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㄴ오하ㅓ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅜㅋㄷㄱ서거ㅕ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
목더덤렁,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅂㄱ셔루,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
"ㅂㅈㅂ줏,",죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅜㄴㅇ력셔ㅓㄴ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅓㄳㄱㅔㅐㅜㅡ스,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
널헛ㄵㄷt34t3y hg5ㅁㄻㄹㅈ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅌㅊ푹석섬ㄷ고23523,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
두가ㅣㅏㅛㅓ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ㅌㅊㅍㄶ,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
5허ㅏ34ㅎ5345,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
aerhhdf,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
uieghkajsb,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
bposnrheh,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
dsfhjfgnfg,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
jyritiy,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ag,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
dhsdfhstjt,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
sut,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
rtjsrtjtrjrtks,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
yoyirtjdrtjdrtjsd,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
reahrehsedhrhjtyru,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
tyityitjghmghm,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
rturtuyrstytjhjtyj,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
jkfghkjfyhityfity,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
uhjfdjfghjdghjdfhjfgjkrtyywwrw,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ghmfghjmftyuiyr,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
ertwgfds gsdfhfgjrtu,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
tasgahdfhsdfh,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
yreuukkgty2353r34ghd,죄송합니다. 무슨 말씀이신지 모르겠습니다.,주문_제품_확인
아아 한잔 주세요,"네, 아이스 아메리카노 한 잔 준비해드리겠습니다.",주문_제품_확인
메뉴는 뭐가 있나요?,"음료 메뉴는 아메리카노, 카페라떼, 카페모카, 바닐라라떼, 콜드브루, 카라멜 마끼아또, 카푸치노, 밀크티가 있으며, 추가로 빙수, 케이크, 쿠키, 아이스크림, 초콜릿, 와플, 도넛, 마카롱도 판매중입니다.",제품_정보_질문
메뉴 알려주세요,"음료 메뉴는 아메리카노, 카페라떼, 카페모카, 바닐라라떼, 콜드브루, 카라멜 마끼아또, 카푸치노, 밀크티가 있으며, 추가로 빙수, 케이크, 쿠키, 아이스크림, 초콜릿, 와플, 도넛, 마카롱도 판매중입니다.",제품_정보_질문
음료 메뉴는 뭐가 있나요?,"음료 메뉴는 아메리카노, 카페라떼, 카페모카, 바닐라라떼, 콜드브루, 카라멜 마끼아또, 카푸치노, 밀크티가 있습니다.",제품_정보_질문
음료 말고 또 뭐가 있나요?,"빙수, 케이크, 쿠키, 아이스크림, 초콜릿, 와플, 도넛, 마카롱도 판매중입니다.",제품_정보_질문
먹을 것도 파나요?,"빙수, 케이크, 쿠키, 아이스크림, 초콜릿, 와플, 도넛, 마카롱도 판매중입니다.",제품_정보_질문
마실 것 뭐가 있나요?,"음료 메뉴는 아메리카노, 카페라떼, 카페모카, 바닐라라떼, 콜드브루, 카라멜 마끼아또, 카푸치노, 밀크티가 있습니다.",제품_정보_질문
